date,value
2022-01-02 23:00:00,4.948445000000001
2022-01-02 23:20:00,3.6099550000000007
2022-01-02 23:40:00,3.5020350000000002
2022-01-03 00:00:00,4.726405
2022-01-03 00:20:00,5.857835
2022-01-03 00:40:00,7.0455749999999995
2022-01-03 01:00:00,10.576805263157896
2022-01-03 01:20:00,21.395010000000003
2022-01-03 01:40:00,23.106204999999996
2022-01-03 02:00:00,21.735259999999997
2022-01-03 02:20:00,23.01298
2022-01-03 02:40:00,21.23501578947368
2022-01-03 03:00:00,21.2399
2022-01-03 03:20:00,18.408979999999996
2022-01-03 03:40:00,15.962915
2022-01-03 04:00:00,16.403455
2022-01-03 04:20:00,25.78814
2022-01-03 04:40:00,22.565029999999997
2022-01-03 05:00:00,11.694064999999998
2022-01-03 05:20:00,10.99693
2022-01-03 05:40:00,10.3069
2022-01-03 06:00:00,10.471165
2022-01-03 06:20:00,10.733084999999999
2022-01-03 06:40:00,9.94465
2022-01-03 07:00:00,10.851965
2022-01-03 07:20:00,11.668764999999999
2022-01-03 07:40:00,6.0421949999999995
2022-01-03 08:00:00,7.221650000000001
2022-01-03 08:20:00,7.864435000000002
2022-01-03 08:40:00,10.669804999999998
2022-01-03 09:00:00,14.47475
2022-01-03 09:20:00,13.550164999999998
2022-01-03 09:40:00,13.20327
2022-01-03 10:00:00,14.784625
2022-01-03 10:20:00,16.04911578947368
2022-01-03 10:40:00,15.279095000000002
2022-01-03 11:00:00,15.90592
2022-01-03 11:20:00,16.588250000000002
2022-01-03 11:40:00,16.517955
2022-01-03 12:00:00,17.804475000000004
2022-01-03 12:20:00,18.38898
2022-01-03 12:40:00,18.128729999999997
2022-01-03 13:00:00,19.153035
2022-01-03 13:20:00,19.456915
2022-01-03 13:40:00,19.00362105263158
2022-01-03 14:00:00,19.27679
2022-01-03 14:20:00,19.36248
2022-01-03 14:40:00,18.339675000000003
2022-01-03 15:00:00,18.879089999999998
2022-01-03 15:20:00,19.18383
2022-01-03 15:40:00,18.00596
2022-01-03 16:00:00,18.539520000000003
2022-01-03 16:20:00,18.561950000000003
2022-01-03 16:40:00,17.250620000000005
2022-01-03 17:00:00,17.773085000000002
2022-01-03 17:20:00,17.466209999999997
2022-01-03 17:40:00,16.027724999999997
2022-01-03 18:00:00,16.11651
2022-01-03 18:20:00,15.933124999999999
2022-01-03 18:40:00,14.20582
2022-01-03 19:00:00,14.099773684210527
2022-01-03 19:20:00,14.170195000000001
2022-01-03 19:40:00,12.332435000000002
2022-01-03 20:00:00,11.914679999999999
2022-01-03 20:20:00,11.89162
2022-01-03 20:40:00,10.262094999999999
2022-01-03 21:00:00,9.320645
2022-01-03 21:20:00,9.136880000000001
2022-01-03 21:40:00,7.940140000000001
2022-01-03 22:00:00,6.093155
2022-01-03 22:20:00,6.72672
2022-01-03 22:40:00,5.211080000000001
2022-01-03 23:00:00,8.93578
2022-01-03 23:20:00,4.016145
2022-01-03 23:40:00,3.525914999999999
2022-01-04 00:00:00,5.34293
2022-01-04 00:20:00,6.083194999999999
2022-01-04 00:40:00,7.163789999999999
2022-01-04 01:00:00,9.94521
2022-01-04 01:20:00,21.538425000000004
