2021-12-28 02:09:19 8.3836
2021-12-28 02:08:41 8.3836
2021-12-28 02:07:41 8.4328
2021-12-28 02:06:26 8.4228
2021-12-28 02:05:13 8.5115
2021-12-28 02:04:30 8.5374
2021-12-28 02:03:25 8.4598
2021-12-28 02:02:11 8.4024
2021-12-28 02:00:50 8.5166
2021-12-28 02:00:11 8.9411
2021-12-28 01:59:00 9.51
2021-12-28 01:57:45 10.0096
2021-12-28 01:57:01 10.5225
2021-12-28 01:56:00 11.056
2021-12-28 01:54:51 11.5827
2021-12-28 01:54:18 12.168
2021-12-28 01:53:15 12.7349
2021-12-28 01:52:41 12.7349
2021-12-28 01:51:22 13.3747
2021-12-28 01:49:58 12.6989
2021-12-28 01:48:59 12.0096
2021-12-28 01:47:48 11.2696
2021-12-28 01:47:15 10.6104
2021-12-28 01:46:08 9.9699
2021-12-28 01:44:57 9.1337
2021-12-28 01:44:27 8.3578
2021-12-28 01:43:18 7.6467
2021-12-28 01:41:58 7.0345
2021-12-28 01:41:21 6.6452
2021-12-28 01:40:15 6.6237
2021-12-28 01:39:01 6.5634
2021-12-28 01:38:43 6.5634
2021-12-28 01:37:15 6.564
2021-12-28 01:36:01 6.4696
2021-12-28 01:34:50 6.5457
2021-12-28 01:33:28 6.5039
2021-12-28 01:30:46 6.1969
2021-12-28 01:29:23 6.2064
2021-12-28 01:27:49 6.2795
2021-12-28 01:26:38 6.3029
2021-12-28 01:24:45 6.2874
2021-12-28 01:23:43 6.2902
2021-12-28 01:22:21 6.3662
2021-12-28 01:21:02 6.3041
2021-12-28 01:19:57 6.3651
2021-12-28 01:19:23 6.3358
2021-12-28 01:18:19 6.2753
2021-12-28 01:16:50 6.2863
2021-12-28 01:16:17 6.3488
2021-12-28 01:15:13 6.2949
2021-12-28 01:13:57 6.3406
2021-12-28 01:13:24 6.329
2021-12-28 01:12:17 6.5119
2021-12-28 01:11:37 6.5119
2021-12-28 01:10:28 6.8295
2021-12-28 01:09:23 6.8058
